row_id,lang,text,true_intent,pred_intent,intent_correct,confidence_intent,true_target,pred_target,target_correct,confidence_target,true_spatial,pred_spatial,spatial_correct,confidence_spatial,fully_correct,failure_type
847,ko,[KO] login 왼편에  text,paste,paste,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
851,en,[EN] scroll down to the 3rd tab to the right of the wi-fi,scroll,scroll,True,1.0,tab,tab,True,1.0,right_of,right_of,True,1.0,True,correct
851,ko,[KO] Wi-Fi 오른쪽에 아래로 스크롤하여 3번째 탭 이동,scroll,scroll,True,1.0,tab,tab,True,1.0,right_of,right_of,True,1.0,True,correct
853,en,[EN] copy text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
853,ko,[KO] 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
860,en,[EN] copy the 2nd text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
860,ko,[KO] 2번째 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
893,en,[EN] paste the 3rd purple text below the last item,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
893,ko,[KO] 마지막 항목 아래에 3번째 보라색 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
896,en,[EN] press the 2nd image to the right of the login,click,click,True,1.0,image,image,True,1.0,right_of,right_of,True,1.0,True,correct
896,ko,[KO] 로그인 오른쪽에 2번째 이미지 press,click,click,True,1.0,image,image,True,1.0,right_of,right_of,True,1.0,True,correct
907,en,[EN] tap the 3rd checkbox,tap,tap,True,1.0,checkbox,checkbox,True,1.0,none,none,True,1.0,True,correct
907,ko,[KO] 3번째 체크박스 탭,tap,tap,True,1.0,checkbox,checkbox,True,1.0,none,none,True,1.0,True,correct
917,en,[EN] click on red text next to the login,click,click,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
917,ko,[KO] 로그인 옆에 빨간색 텍스트 클릭,click,click,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
928,en,[EN] paste text above the cart,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
928,ko,[KO] 장바구니 위에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
935,en,[EN] copy black text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
935,ko,[KO] 검정색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
942,en,[EN] scroll down to text above the menu,scroll,scroll,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
942,ko,[KO] 메뉴 위에 아래로 스크롤하여 텍스트 이동,scroll,scroll,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
943,en,[EN] launch second button to the left of the settings,open,open,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
943,ko,[KO] settings 좌측에  button,open,open,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
944,en,[EN] paste text to the left of the last item,paste,paste,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
944,ko,[KO] 마지막 항목 왼쪽에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
962,en,[EN] select the 2nd red image,click,click,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
962,ko,[KO] 2번째 빨간색 이미지 선택,click,click,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
978,en,[EN] open the 3rd menu next to the help,open,open,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
978,ko,[KO] 도움말 옆에 3번째 메뉴 열기,open,open,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
984,en,[EN] paste text,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
984,ko,[KO] 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
997,en,[EN] select the 3rd button next to the notifications,click,click,True,1.0,button,button,True,1.0,next_to,next_to,True,1.0,True,correct
997,ko,[KO] 알림 옆에 3번째 버튼 선택,click,click,True,1.0,button,button,True,1.0,next_to,next_to,True,1.0,True,correct
1003,en,[EN] scroll to green menu next to the payment,scroll,scroll,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
1003,ko,[KO] 결제 옆에 스크롤하여 녹색 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
1004,en,[EN] navigate to dropdown on top of the checkout,scroll,scroll,True,1.0,menu,menu,True,1.0,above,above,True,1.0,True,correct
1004,ko,[KO] checkout 상단에  menu,scroll,scroll,True,1.0,menu,menu,True,1.0,above,above,True,1.0,True,correct
1006,en,[EN] click on first white checkbox to the left of the address,click,click,True,1.0,checkbox,checkbox,True,1.0,left_of,left_of,True,1.0,True,correct
1006,ko,[KO] address 왼쪽에 white checkbox,click,click,True,1.0,checkbox,checkbox,True,1.0,left_of,left_of,True,1.0,True,correct
1007,en,[EN] insert label under the notifications,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
1007,ko,[KO] 알림 하단에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
1031,en,[EN] paste text below the first email,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
1031,ko,[KO] 첫 번째 이메일 아래에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
1038,en,[EN] launch menu,open,open,True,1.0,menu,menu,True,1.0,none,none,True,1.0,True,correct
1038,ko,[KO] 메뉴 실행,open,open,True,1.0,menu,menu,True,1.0,none,none,True,1.0,True,correct
1043,en,[EN] hit tab on the left side of the payment,tap,tap,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
1043,ko,[KO] payment 왼쪽에  tab,tap,scroll,False,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,False,intent_error
1048,en,[EN] copy text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
1048,ko,[KO] 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
1054,en,[EN] open icon above the search,open,open,True,1.0,icon,icon,True,1.0,above,above,True,1.0,True,correct
1054,ko,[KO] 검색 위에 아이콘 열기,open,open,True,1.0,icon,icon,True,1.0,above,above,True,1.0,True,correct
1076,en,[EN] copy text to the left of the first email,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1076,ko,[KO] 첫 번째 이메일 왼쪽에 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1079,en,[EN] launch red icon next to the wi-fi,open,open,True,1.0,icon,icon,True,1.0,next_to,next_to,True,1.0,True,correct
1079,ko,[KO] Wi-Fi 옆에 빨간색 아이콘 실행,open,open,True,1.0,icon,icon,True,1.0,next_to,next_to,True,1.0,True,correct
1081,en,[EN] press and hold the 1st text below the checkout,long-press,long-press,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
1081,ko,[KO] 결제 아래에 1번째 텍스트 길게 누르기,long-press,long-press,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
1094,en,[EN] copy the last text to the left of the checkout,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1094,ko,[KO] 결제 왼쪽에 마지막 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1100,en,[EN] select pink image next to the notifications,click,click,True,1.0,image,image,True,1.0,next_to,next_to,True,1.0,True,correct
1100,ko,[KO] 알림 옆에 분홍색 이미지 선택,click,click,True,1.0,image,image,True,1.0,next_to,next_to,True,1.0,True,correct
1101,en,[EN] launch icon next to the home,open,open,True,1.0,icon,icon,True,1.0,next_to,next_to,True,1.0,True,correct
1101,ko,[KO] 홈 옆에 아이콘 실행,open,open,True,1.0,icon,icon,True,1.0,next_to,next_to,True,1.0,True,correct
1127,en,[EN] long-press button,long-press,long-press,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
1127,ko,[KO] 버튼 long-press,long-press,long-press,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
1128,en,[EN] tap yellow link below the payment,tap,tap,True,1.0,link,link,True,1.0,below,below,True,1.0,True,correct
1128,ko,[KO] 결제 아래에 노란색 링크 탭,tap,tap,True,1.0,link,link,True,1.0,below,below,True,1.0,True,correct
1135,en,[EN] insert red label left of the settings,paste,paste,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1135,ko,[KO] 설정 좌측에 빨간색 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1143,en,[EN] scroll to text to the right of the help,scroll,scroll,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
1143,ko,[KO] 도움말 오른쪽에 스크롤하여 텍스트 이동,scroll,scroll,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
1145,en,[EN] click on black icon,click,click,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
1145,ko,[KO] 검정색 아이콘 클릭,click,click,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
1156,en,[EN] press and hold black text above the menu,long-press,long-press,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
1156,ko,[KO] 메뉴 위에 검정색 텍스트 길게 누르기,long-press,long-press,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
1166,en,[EN] open yellow link to the left of the home,open,open,True,1.0,link,link,True,1.0,left_of,left_of,True,1.0,True,correct
1166,ko,[KO] 홈 왼쪽에 노란색 링크 열기,open,open,True,1.0,link,link,True,1.0,left_of,left_of,True,1.0,True,correct
1181,en,[EN] press and hold image,long-press,long-press,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
1181,ko,[KO] 이미지 길게 누르기,long-press,long-press,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
1186,en,[EN] long-press the 3rd text,long-press,long-press,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
1186,ko,[KO] 3번째 텍스트 long-press,long-press,long-press,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
1194,en,[EN] press and hold the 2nd gray icon to the left of the cart,long-press,long-press,True,1.0,icon,icon,True,1.0,left_of,left_of,True,1.0,True,correct
1194,ko,[KO] 장바구니 왼쪽에 2번째 회색 아이콘 길게 누르기,long-press,long-press,True,1.0,icon,icon,True,1.0,left_of,left_of,True,1.0,True,correct
1199,en,[EN] tap on the 3rd tab below the last item,tap,tap,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
1199,ko,[KO] 마지막 항목 아래에 3번째 탭 탭,tap,tap,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
1212,en,[EN] press and hold icon,long-press,long-press,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
1212,ko,[KO] 아이콘 길게 누르기,long-press,long-press,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
1221,en,[EN] long-press the last text to the left of the cart,long-press,long-press,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1221,ko,[KO] 장바구니 왼쪽에 마지막 텍스트 long-press,long-press,long-press,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1222,en,[EN] tap the 3rd purple button above the checkout,tap,tap,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
1222,ko,[KO] 결제 위에 3번째 보라색 버튼 탭,tap,tap,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
1225,en,[EN] press and hold icon below the cart,long-press,long-press,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
1225,ko,[KO] 장바구니 아래에 아이콘 길게 누르기,long-press,long-press,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
1240,en,[EN] long-press blue symbol on top of the first email,long-press,long-press,True,1.0,icon,icon,True,1.0,above,above,True,1.0,True,correct
1240,ko,[KO] 첫 번째 이메일 상단에 파란색 아이콘 long-press,long-press,long-press,True,1.0,icon,icon,True,1.0,above,above,True,1.0,True,correct
1251,en,[EN] hit checkbox directly above the checkout,tap,tap,True,1.0,checkbox,checkbox,True,1.0,above,above,True,1.0,True,correct
1251,ko,[KO] checkout 위에  checkbox,tap,tap,True,1.0,checkbox,checkbox,True,1.0,above,above,True,1.0,True,correct
1259,en,[EN] tap on tab below the wi-fi,tap,tap,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
1259,ko,[KO] Wi-Fi 아래에 탭 탭,tap,tap,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
1262,en,[EN] navigate to dropdown on top of the wi-fi,scroll,scroll,True,1.0,menu,menu,True,1.0,above,above,True,1.0,True,correct
1262,ko,[KO] Wi-Fi 상단에 스크롤하여 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,above,above,True,1.0,True,correct
1265,en,[EN] remove the 2nd green button,delete,delete,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
1265,ko,[KO] 2번째 녹색 버튼 삭제,delete,delete,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
1273,en,[EN] press and hold image to the left of the help,long-press,long-press,True,1.0,image,image,True,1.0,left_of,left_of,True,1.0,True,correct
1273,ko,[KO] 도움말 왼쪽에 이미지 길게 누르기,long-press,long-press,True,1.0,image,image,True,1.0,left_of,left_of,True,1.0,True,correct
1275,en,[EN] remove the 3rd text to the left of the first email,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1275,ko,[KO] 첫 번째 이메일 왼쪽에 3번째 텍스트 삭제,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1276,en,[EN] duplicate 1st label under the payment,copy,copy,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
1276,ko,[KO] 결제 하단에 1번째 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
1290,en,[EN] tap yellow icon,tap,tap,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
1290,ko,[KO] 노란색 아이콘 탭,tap,tap,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
1298,en,[EN] click red link next to the menu,click,click,True,1.0,link,link,True,1.0,next_to,next_to,True,1.0,True,correct
1298,ko,[KO] 메뉴 옆에 빨간색 링크 클릭,click,click,True,1.0,link,link,True,1.0,next_to,next_to,True,1.0,True,correct
1299,en,[EN] click icon next to the profile,click,click,True,1.0,icon,icon,True,1.0,next_to,next_to,True,1.0,True,correct
1299,ko,[KO] 프로필 옆에 아이콘 클릭,click,click,True,1.0,icon,icon,True,1.0,next_to,next_to,True,1.0,True,correct
1310,en,[EN] open gray menu to the right of the profile,open,open,True,1.0,menu,menu,True,1.0,right_of,right_of,True,1.0,True,correct
1310,ko,[KO] 프로필 오른쪽에 회색 메뉴 열기,open,open,True,1.0,menu,menu,True,1.0,right_of,right_of,True,1.0,True,correct
1316,en,[EN] launch menu,open,open,True,1.0,menu,menu,True,1.0,none,none,True,1.0,True,correct
1316,ko,[KO] 메뉴 실행,open,open,True,1.0,menu,menu,True,1.0,none,none,True,1.0,True,correct
1317,en,[EN] copy text next to the notifications,copy,copy,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
1317,ko,[KO] 알림 옆에 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
1320,en,[EN] tap on the 1st gray checkbox to the left of the menu,tap,tap,True,1.0,checkbox,checkbox,True,1.0,left_of,left_of,True,1.0,True,correct
1320,ko,[KO] 메뉴 왼쪽에 1번째 회색 체크박스 탭,tap,tap,True,1.0,checkbox,checkbox,True,1.0,left_of,left_of,True,1.0,True,correct
1330,en,[EN] insert blue label on top of the home,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
1330,ko,[KO] home 위에 blue text,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
1334,en,[EN] scroll down to the last menu below the cart,scroll,scroll,True,1.0,menu,menu,True,1.0,below,below,True,1.0,True,correct
1334,ko,[KO] 장바구니 아래에 아래로 스크롤하여 마지막 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,below,below,True,1.0,True,correct
1350,en,[EN] click on the last blue link below the cart,click,click,True,1.0,link,link,True,1.0,below,below,True,1.0,True,correct
1350,ko,[KO] 장바구니 아래에 마지막 파란색 링크 클릭,click,click,True,1.0,link,link,True,1.0,below,below,True,1.0,True,correct
1355,en,[EN] delete label left of the home,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1355,ko,[KO] 홈 좌측에 텍스트 삭제,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1364,en,[EN] paste text to the left of the wi-fi,paste,paste,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1364,ko,[KO] Wi-Fi 왼쪽에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
1367,en,[EN] select black control on the left of the address,click,click,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
1367,ko,[KO] address 왼편에 black button,click,click,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
1382,en,[EN] scroll to menu above the settings,scroll,scroll,True,1.0,menu,menu,True,1.0,above,above,True,1.0,True,correct
1382,ko,[KO] 설정 위에 스크롤하여 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,above,above,True,1.0,True,correct
